	datetime	site_id	mlid	rlf	1-day-predict	5-day-predict
996	2021-02-13	RL_SEQEF	A9KL	False	False	False
997	2021-02-13	RL_SEQEF	A9LU	False	False	False
998	2021-02-13	RL_SEQEF	A9TJ	False	False	False
999	2021-02-13	RL_SEQEF	A9XM	False	False	False
1000	2021-02-13	RL_SES?K	A2KR	False	False	False
1001	2021-02-13	RL_SESW?	A7XG	False	False	False
1002	2021-02-13	RL_SESW?	A9UF	False	False	False
1003	2021-02-13	RL_SETKE	A9PB	False	False	False
1004	2021-02-13	RL_SETTB	A4ZB	False	False	False
1005	2021-02-13	RL_SE[@H	A4AK			
1006	2021-02-13	RL_SE[LF	A1EC			
1007	2021-02-13	RL_SE[LF	A1EI			
1008	2021-02-13	RL_SE[LF	A7SA			
1009	2021-02-13	RL_SE[MQ	A4EW			
1010	2021-02-13	RL_SE[MQ	A4FW			
1011	2021-02-13	RL_SE[MQ	A4RK			
1012	2021-02-13	RL_SE[MQ	A4RL			
1013	2021-02-13	RL_SE[MQ	A6OQ			
1014	2021-02-13	RL_SE[MQ	A6PQ			
1015	2021-02-13	RL_SE[NQ	A8GM			
1016	2021-02-13	RL_SE[TF	A6EG			
1017	2021-02-13	RL_SE[TF	A8AK			
1018	2021-02-13	RL_SFMS@	A4TL	False	False	False
1019	2021-02-13	RL_SHCPP	A8AC			
1020	2021-02-13	RL_SHCPP	A8BC			
1021	2021-02-13	RL_SHDI@	A1JB			
1022	2021-02-13	RL_SHDKQ	A7VY	False	False	False
1023	2021-02-13	RL_SHDNP	A8OL	False	False	False
1024	2021-02-13	RL_SHDT?	A8ZO	False	False	False
1025	2021-02-13	RL_SHDTW	A7TB	False	False	False
1026	2021-02-13	RL_SHEPR	A1VS	False	False	False
1027	2021-02-13	RL_SHHMW	A5JO	False	False	False
1028	2021-02-13	RL_SHHMW	A9VH	False	False	False
1029	2021-02-13	RL_SHI?P	A8WS	False	False	False
1030	2021-02-13	RL_SHIKQ	A1TO	False	False	False
1031	2021-02-13	RL_SHJ@?	A7HA	False	False	False
1032	2021-02-13	RL_SHL?C	A1PC	False	False	False
1033	2021-02-13	RL_SHL?C	A1PD	False	False	False
1034	2021-02-13	RL_SHL?C	A9UA	False	False	False
1035	2021-02-13	RL_SHL@@	A2KY	False	False	False
1036	2021-02-13	RL_SHL@@	A7IN	False	False	False
1037	2021-02-13	RL_SHL@@	A8BT	False	False	False
1038	2021-02-13	RL_SHL@E	A8GH			
1039	2021-02-13	RL_SHL@E	A8JH			
1040	2021-02-13	RL_SHL@H	A8LO			
1041	2021-02-13	RL_SHL@H	A8OT			
1042	2021-02-13	RL_SHL@H	A8ZH			
1043	2021-02-13	RL_SHL@J	A9AU	False	False	False
1044	2021-02-13	RL_SHLKQ	A8RP			
1045	2021-02-13	RL_SHLPH	A1TV	False	False	False
1046	2021-02-13	RL_SHLPH	A1TW	False	False	False
1047	2021-02-13	RL_SHLPH	A8QT	False	False	False
1048	2021-02-13	RL_SHLPH	A8RN	False	False	False
1049	2021-02-13	RL_SHLW>	A2LV	False	False	False
1050	2021-02-13	RL_SHLW>	A7DN	False	False	False
1051	2021-02-13	RL_SHLWE	A8XV	False	False	False
1052	2021-02-13	RL_SHMNP	A1LE	False	False	False
1053	2021-02-13	RL_SHN?F	A7KD			
1054	2021-02-13	RL_SHN?F	A7WO			
1055	2021-02-13	RL_SHN?F	A8GI			
1056	2021-02-13	RL_SHN?F	A8GW			
1057	2021-02-13	RL_SHN?F	A8IH			
1058	2021-02-13	RL_SHNE>	A7XB	False	False	False
1059	2021-02-13	RL_SHNPK	A7LR	False	False	False
1060	2021-02-13	RL_SHPEW	A7AP			
1061	2021-02-13	RL_SHQQ?	A2ZK	False	False	False
1062	2021-02-13	RL_SHTBM	A7GX	False	False	False
1063	2021-02-13	RL_SHTEH	A7SO			
1064	2021-02-13	RL_SHTKQ	A7CO	False	False	False
1065	2021-02-13	RL_SHU@>	A2KV			
1066	2021-02-13	RL_SHU@@	A7VC	False	False	False
1067	2021-02-13	RL_SHU@L	A7CR			
1068	2021-02-13	RL_SHUCO	A0BJ			
1069	2021-02-13	RL_SHUEB	A7OW			
1070	2021-02-13	RL_SHUIC	A9VA			
1071	2021-02-13	RL_SHUIL	A2VL	False	False	False
1072	2021-02-13	RL_SHUIR	A9AV			
1073	2021-02-13	RL_SHULB	A2RK	False	False	False
1074	2021-02-13	RL_SHULB	A7IB	False	False	False
1075	2021-02-13	RL_SHULF	A7NI	False	False	False
1076	2021-02-13	RL_SHUMC	A2YO			
1077	2021-02-13	RL_SHUMC	A7WY			
1078	2021-02-13	RL_SHUMC	A7XV			
1079	2021-02-13	RL_SHUMC	A8NR			
1080	2021-02-13	RL_SHUMC	A8TQ			
1081	2021-02-13	RL_SHUQ>	A7AH	False	False	False
1082	2021-02-13	RL_SHUQM	A2WK	False	False	False
1083	2021-02-13	RL_SHUQR	A7NP	False	False	False
1084	2021-02-13	RL_SHUQR	A8NS	False	False	False
1085	2021-02-13	RL_SHURF	A1LN			
1086	2021-02-13	RL_SHURF	A1WM			
1087	2021-02-13	RL_SHURF	A6GK			
1088	2021-02-13	RL_SHURF	A7JC			
1089	2021-02-13	RL_SHURF	A7PI			
1090	2021-02-13	RL_SHURF	A8FI			
1091	2021-02-13	RL_SHURF	A8GR			
1092	2021-02-13	RL_SHURF	A8HM			
1093	2021-02-13	RL_SHURF	A8RT			
1094	2021-02-13	RL_SHURL	A8HG			
1095	2021-02-13	RL_SHUSP	A2KZ	False	False	False
1096	2021-02-13	RL_SHUSP	A7BX	False	False	False
1097	2021-02-13	RL_SHUSP	A7TV	False	False	False
1098	2021-02-13	RL_SHUSV	A8NF			
1099	2021-02-13	RL_SHUT>	A7RL			
1100	2021-02-13	RL_SHUWB	A8HZ			
1101	2021-02-13	RL_SHUWB	A8TO			
1102	2021-02-13	RL_SHUWJ	A1XR			
1103	2021-02-13	RL_SHUWQ	A2VK			
1104	2021-02-13	RL_SHUWQ	A8FN			
1105	2021-02-13	RL_SHUXB	A2CT			
1106	2021-02-13	RL_SHVK@	A7SC			
1107	2021-02-13	RL_SHZ?K	A2OY	False	False	False
1108	2021-02-13	RL_SHZKQ	A7DK			
1109	2021-02-13	RL_SIBID	A9UB	False	False	False
1110	2021-02-13	RL_SILJF	A2HX	False	False	False
1111	2021-02-13	RL_SILJF	A2OX	False	False	False
1112	2021-02-13	RL_SILJF	A2VA	False	False	False
1113	2021-02-13	RL_SILJF	A9MS	False	False	False
1114	2021-02-13	RL_SILKQ	A9SM	False	False	False
1115	2021-02-13	RL_SJL?I	A8NL			
1116	2021-02-13	RL_SKC?M	A8GA			
1117	2021-02-13	RL_SKDAP	A9WY	False	False	False
1118	2021-02-13	RL_SKDAR	A9WE			
1119	2021-02-13	RL_SKDCI	A2AB			
1120	2021-02-13	RL_SKDCI	A2SI			
1121	2021-02-13	RL_SKDCI	A5WJ			
1122	2021-02-13	RL_SKDCI	A6AS			
1123	2021-02-13	RL_SKDCI	A6BQ			
1124	2021-02-13	RL_SKDCI	A8BH			
1125	2021-02-13	RL_SKDCI	A8FK			
1126	2021-02-13	RL_SKDCI	A8JR			
1127	2021-02-13	RL_SKDCI	A8JV			
1128	2021-02-13	RL_SKDCI	A9BC			
1129	2021-02-13	RL_SKDCI	A9SA			
1130	2021-02-13	RL_SKDR@	A6SA			
1131	2021-02-13	RL_SKDRB	A2WF			
1132	2021-02-13	RL_SKDX?	A8JF	False	False	False
1133	2021-02-13	RL_SKDX?	A8VH	False	False	False
1134	2021-02-13	RL_SKDX?	A9ER	False	False	False
1135	2021-02-13	RL_SKQKB	A9NB	False	False	False
1136	2021-02-13	RL_SKS??	A1RP	False	False	False
1137	2021-02-13	RL_SKS??	A8AH	False	False	False
1138	2021-02-13	RL_SKS?A	A8CD	False	False	False
1139	2021-02-13	RL_SKS?A	A8KS	False	False	False
1140	2021-02-13	RL_SKS?A	A8PQ	False	False	False
1141	2021-02-13	RL_SKS@H	A1TI	False	False	False
1142	2021-02-13	RL_SKSAV	A7MY	False	False	False
1143	2021-02-13	RL_SKSAW	A0AC	False	False	False
1144	2021-02-13	RL_SKSAW	A2EX	False	False	False
1145	2021-02-13	RL_SKSD>	A2IU	False	False	False
1146	2021-02-13	RL_SKSD>	A7UP	False	False	False
1147	2021-02-13	RL_SKSD>	A7US	False	False	False
1148	2021-02-13	RL_SKSDV	A2PJ	False	False	False
1149	2021-02-13	RL_SKSEP	A1MY	False	False	False
1150	2021-02-13	RL_SKSF>	A2KX	False	False	False
1151	2021-02-13	RL_SKSF>	A7MH	False	False	False
1152	2021-02-13	RL_SKSF>	A8FH	False	False	False
1153	2021-02-13	RL_SKSF>	A8QP	False	False	False
1154	2021-02-13	RL_SKSFL	A7JL	False	False	False
1155	2021-02-13	RL_SKSFP	A0GU	False	False	False
1156	2021-02-13	RL_SKSFP	A7LJ	False	False	False
1157	2021-02-13	RL_SKSFP	A7XY	False	False	False
1158	2021-02-13	RL_SKSIL	A1PR	False	False	False
1159	2021-02-13	RL_SKSIL	A2JP	False	False	False
1160	2021-02-13	RL_SKSIL	A7GY	False	False	False
1161	2021-02-13	RL_SKSIL	A7VF	False	False	False
1162	2021-02-13	RL_SKSIR	A2HO	False	False	False
1163	2021-02-13	RL_SKSIR	A2RU	False	False	False
1164	2021-02-13	RL_SKSIR	A8MT	False	False	False
1165	2021-02-13	RL_SKSMO	A1GP	False	False	False
1166	2021-02-13	RL_SKSMQ	A1YM	False	False	False
1167	2021-02-13	RL_SKSMQ	A8DW	False	False	False
1168	2021-02-13	RL_SKSMQ	A8KX	False	False	False
1169	2021-02-13	RL_SKSMQ	A8UN	False	False	False
1170	2021-02-13	RL_SKSPF	A8WD	False	False	False
1171	2021-02-13	RL_SKSPW	A7HO	False	False	False
1172	2021-02-13	RL_SKSR@	A8NU	False	False	False
1173	2021-02-13	RL_SKSR@	A8PM	False	False	False
1174	2021-02-13	RL_SKSR@	A8WE	False	False	False
1175	2021-02-13	RL_SKSR@	A8XK	False	False	False
1176	2021-02-13	RL_SKSRM	A8GX			
1177	2021-02-13	RL_SKSRM	A8OQ			
1178	2021-02-13	RL_SKSRM	A8XM			
1179	2021-02-13	RL_SKSTL	A0BV	False	False	False
1180	2021-02-13	RL_SKSTL	A1VX	False	False	False
1181	2021-02-13	RL_SKSTL	A8EW	False	False	False
1182	2021-02-13	RL_SKSTL	A8MP	False	False	False
1183	2021-02-13	RL_SKSWF	A8TM	False	False	False
1184	2021-02-13	RL_SKSWP	A7OH	False	False	False
1185	2021-02-13	RL_SKZI>	A4LV			
1186	2021-02-13	RL_SKZXV	A4VL			
1187	2021-02-13	RL_SK[BE	Z8ZT	False	False	False
1188	2021-02-13	RL_SK[FJ	A9SG	False	False	False
1189	2021-02-13	RL_SK[KV	Z8ZA	False	False	False
1190	2021-02-13	RL_SK[RK	A5NF	False	False	False
1191	2021-02-13	RL_SLLMM	A9AH	False	False	False
1192	2021-02-13	RL_SLUCH	A5VA	False	False	False
1193	2021-02-13	RL_SLUCH	A7TK	False	False	False
1194	2021-02-13	RL_SLUCJ	A2AI	False	False	False
1195	2021-02-13	RL_SOBR@	A8VA	False	False	False
1196	2021-02-13	RL_SOCSI	A4YG	False	False	False
1197	2021-02-13	RL_SOCSV	A5ZP	False	False	False
1198	2021-02-13	RL_SOOI>	A8RQ	False	False	False
1199	2021-02-13	RL_SOSMK	A8PF	False	False	False
1200	2021-02-13	RL_SOTCO	A8FM	False	False	False
1201	2021-02-13	RL_SOTCO	A8TD	False	False	False
1202	2021-02-13	RL_SPC?V	A4KA			
1203	2021-02-13	RL_SPZKQ	A8KA			
1204	2021-02-13	RL_U7GGK	A6RG			
1205	2021-02-13	RL_U7HSI	A7GM	False	False	False
1206	2021-02-13	RL_U7M?A	A8NB	False	False	False
1207	2021-02-13	RL_U7M?A	A8TK	False	False	False
1208	2021-02-13	RL_U7M@Q	A6AH	False	False	False
1209	2021-02-13	RL_U7M@Q	A6CG	False	False	False
1210	2021-02-13	RL_U7M@Q	A8HX	False	False	False
1211	2021-02-13	RL_U7M@Q	A8RI	False	False	False
1212	2021-02-13	RL_U7MAB	A4BK	False	False	False
1213	2021-02-13	RL_U7MAB	A6HC	False	False	False
1214	2021-02-13	RL_U7MAB	A6HD	False	False	False
1215	2021-02-13	RL_U7MBB	A7MD			
1216	2021-02-13	RL_U7MC?	A7EF	False	False	False
1217	2021-02-13	RL_U7MCH	A8VB	False	False	False
1218	2021-02-13	RL_U7MDA	A4KB	False	False	False
1219	2021-02-13	RL_U7MDA	A7SM	False	False	False
1220	2021-02-13	RL_U7MDA	A8AB	False	False	False
1221	2021-02-13	RL_U7MDA	A9GL	False	False	False
1222	2021-02-13	RL_U7MDP	A5JB	False	False	False
1223	2021-02-13	RL_U7MEB	A6MI	False	False	False
1224	2021-02-13	RL_U7MEO	A2CL	False	False	False
1225	2021-02-13	RL_U7MEO	A2FL	False	False	False
1226	2021-02-13	RL_U7MEO	A5BJ	False	False	False
1227	2021-02-13	RL_U7MEP	A7XZ	False	False	False
1228	2021-02-13	RL_U7MIF	A6LG	False	False	False
1229	2021-02-13	RL_U7MK>	A6FC	False	False	False
1230	2021-02-13	RL_U7ML>	A1AZ	False	False	False
1231	2021-02-13	RL_U7ML>	A1GK	False	False	False
1232	2021-02-13	RL_U7ML>	A1NV	False	False	False
1233	2021-02-13	RL_U7MLA	A1KG	False	False	False
1234	2021-02-13	RL_U7MM@	A7JD	False	False	False
1235	2021-02-13	RL_U7MPF	A9KB	False	False	False
1236	2021-02-13	RL_U7MPL	A6BJ	False	False	False
1237	2021-02-13	RL_U7MQB	A9LG	False	False	False
1238	2021-02-13	RL_U7MQD	A2LF	False	False	False
1239	2021-02-13	RL_U7MQE	A7IA	False	False	False
1240	2021-02-13	RL_U7MQE	A9LS	False	False	False
1241	2021-02-13	RL_U7MQV	A6GC	False	False	False
1242	2021-02-13	RL_U7MQV	A6HA	False	False	False
1243	2021-02-13	RL_U7MWF	A7MS	False	False	False
1244	2021-02-13	RL_U7MWR	A8IR	False	False	False
1245	2021-02-13	RL_U7MWR	A8XH	False	False	False
1246	2021-02-13	RL_U7MXR	A7AI	False	False	False
1247	2021-02-13	RL_U7MXR	A8EK	False	False	False
1248	2021-02-13	RL_U7Z?I	A2RG	False	False	False
1249	2021-02-13	RL_U7[WB	A1VN	False	False	False
1250	2021-02-13	RL_U:PJ.	A8BA	False	False	False
1251	2021-02-13	RL_U;HIL	A1BE	False	False	False
1252	2021-02-13	RL_U;HIL	A5ZL	False	False	False
1253	2021-02-13	RL_U;SIR	A4GN			
1254	2021-02-13	RL_U;SIR	A4SU			
1255	2021-02-13	RL_U;T?P	A6IM	False	False	False
1256	2021-02-13	RL_U=PJA	A4BG	False	False	False
1257	2021-02-13	RL_U=PJA	A7FE	False	False	False
1258	2021-02-13	RL_U?OCQ	A6ZW			
1259	2021-02-13	RL_UAUCJ	A6DY	False	False	False
1260	2021-02-13	RL_UBBB>	A5TF			
1261	2021-02-13	RL_UBBR>	A5TS	False	False	False
1262	2021-02-13	RL_UBBWH	A8DT	False	False	False
1263	2021-02-13	RL_UBC?Q	A6VI	False	False	False
1264	2021-02-13	RL_UBCGP	A4GB	False	False	False
1265	2021-02-13	RL_UBFLD	A8RC	False	False	False
1266	2021-02-13	RL_UBGGI	A1HA	False	False	False
1267	2021-02-13	RL_UBGGI	A6QA	False	False	False
1268	2021-02-13	RL_UBNCO	A2LC	False	False	False
1269	2021-02-13	RL_UBTCJ	A6CH	False	False	False
1270	2021-02-13	RL_UBTCJ	A6DH	False	False	False
1271	2021-02-13	RL_UBTCJ	A8HC	False	False	False
1272	2021-02-13	RL_UBTCJ	A8HD	False	False	False
1273	2021-02-13	RL_UBTCJ	A8KV	False	False	False
1274	2021-02-13	RL_UBTCJ	A8ZI	False	False	False
1275	2021-02-13	RL_UBTGK	A2MZ	False	False	False
1276	2021-02-13	RL_UBTGK	A6AD	False	False	False
1277	2021-02-13	RL_UBTGK	A6AN	False	False	False
1278	2021-02-13	RL_UBTGK	A6DF	False	False	False
1279	2021-02-13	RL_UBU?@	A8SC	False	False	False
1280	2021-02-13	RL_UBU?H	A6FN	False	False	False
1281	2021-02-13	RL_UBU?H	A7CK	False	False	False
1282	2021-02-13	RL_UBU?H	A8FP	False	False	False
1283	2021-02-13	RL_UBU?Q	A6XD	False	False	False
1284	2021-02-13	RL_UBU@P	A6KE	False	False	False
1285	2021-02-13	RL_UBUB>	A6UI	False	False	False
1286	2021-02-13	RL_UBUCP	A8MG	False	False	False
1287	2021-02-13	RL_UBUGK	A8KE	False	False	False
1288	2021-02-13	RL_UBUKQ	A1JE	False	False	False
1289	2021-02-13	RL_UBUMC	A8SD	False	False	False
1290	2021-02-13	RL_UBUNB	A2CU	False	False	False
1291	2021-02-13	RL_UBUNB	A2RT	False	False	False
1292	2021-02-13	RL_UBUNB	A5GD	False	False	False
1293	2021-02-13	RL_UBUNB	A5PF	False	False	False
1294	2021-02-13	RL_UBUNB	A8CH	False	False	False
1295	2021-02-13	RL_UBUNB	A8DH	False	False	False
1296	2021-02-13	RL_UBUQK	A8KC	False	False	False
1297	2021-02-13	RL_UBURR	A2ZM	False	False	False
1298	2021-02-13	RL_UBUX@	A2TR	False	False	False
1299	2021-02-13	RL_UBUXR	A1DA	False	False	False
1300	2021-02-13	RL_UBUXR	A1EJ	False	False	False
1301	2021-02-13	RL_UBUXR	A8CR	False	False	False
1302	2021-02-13	RL_UEEA>	A4AN	False	False	False
1303	2021-02-13	RL_UEEA>	A4OB	False	False	False
1304	2021-02-13	RL_UELCO	A4LC	False	False	False
1305	2021-02-13	RL_UELCO	A4PL	False	False	False
1306	2021-02-13	RL_UELCO	A6FT	False	False	False
1307	2021-02-13	RL_UENGD	A4NA	False	False	False
1308	2021-02-13	RL_UENSQ	Z8EB	False	False	False
1309	2021-02-13	RL_UEZCC	A4TH	False	False	False
1310	2021-02-13	RL_UFVLF	A9HA	False	False	False
1311	2021-02-13	RL_UHLGW	A7NA			
1312	2021-02-13	RL_UKTS@	A6HE			
1313	2021-02-13	RL_UPLGO	A6BA	False	False	False
1314	2021-02-13	RL_UPLGO	A6IE	False	False	False
1315	2021-02-13	RL_V7L@>	A9GS	False	False	False
1316	2021-02-13	RL_V7LME	A2XH	False	False	False
1317	2021-02-13	RL_V7SAQ	A1EB	False	False	False
1318	2021-02-13	RL_V7Z?S	A4PU	False	False	False
1319	2021-02-13	RL_V?D?J	A0ED			
1320	2021-02-13	RL_V?D?J	A5QW			
1321	2021-02-13	RL_V?TFB	A9SL	False	False	False
1322	2021-02-13	RL_V?TFQ	A2AL	False	False	False
1323	2021-02-13	RL_V?TWI	A0ZA			
1324	2021-02-13	RL_VCH?E	A5MC	False	False	False
1325	2021-02-13	RL_VCH?E	A9CN	False	False	False
1326	2021-02-13	RL_WABLR	A8QY			
1327	2021-02-13	RL_WABLR	A8XG			
1328	2021-02-13	RL_WCFPH	A9EO	False	False	False
1329	2021-02-13	RL_WCFPH	A9FC	False	False	False
1330	2021-02-13	RL_WCFPH	A9FD	False	False	False
1331	2021-02-13	RL_WCFPH	A9FP	False	False	False
1332	2021-02-13	RL_WCFPH	A9HL	False	False	False
1333	2021-02-13	RL_WCFPH	A9IL	False	False	False
1334	2021-02-13	RL_WCFPH	A9UV	False	False	False
1335	2021-02-13	RL_WCFPH	A9YU			
1336	2021-02-13	RL_WHFRR	A4TC			
1337	2021-02-13	RL_WHMWB	A4HK			
1338	2021-02-13	RL_WHN?E	A4ND			
1339	2021-02-13	RL_WHNGP	A6SE			
1340	2021-02-13	RL_WHUC@	A9ON	False	False	False
1341	2021-02-13	RL_WHUKP	A2UC	False	False	False
1342	2021-02-13	RL_WHUTB	A9NO	False	False	False
1343	2021-02-13	RL_WHUTB	A9OE	False	False	False
1344	2021-02-13	RL_WJBJV	A6YQ	False	False	False
1345	2021-02-13	RL_WPZCD	A8EY			
1346	2021-02-13	RL_WPZCD	A8LZ			
1347	2021-02-13	RL_WPZCD	A8ZN			
1348	2021-02-13	RL_WPZEK	A8ZL			
1349	2021-02-13	RL_X7T?E	A9AP	False	False	False
1350	2021-02-13	RL_X7T?E	A9WA	False	False	False
1351	2021-02-13	RL_X7T@>	A9JE	False	False	False
1352	2021-02-13	RL_X7TAF	A9NG	False	False	False
1353	2021-02-13	RL_X7TAF	A9QG	False	False	False
1354	2021-02-13	RL_X7TDB	A9SE	False	False	False
1355	2021-02-13	RL_X7TDF	A9GA	False	False	False
1356	2021-02-13	RL_X7TIQ	A9CS	False	False	False
1357	2021-02-13	RL_X7TIQ	A9GP	False	False	False
1358	2021-02-13	RL_X7TQE	A9PD	False	False	False
1359	2021-02-13	RL_X7TQH	Z8CB	False	False	False
1360	2021-02-13	RL_X7TQH	Z8GC	False	False	False
1361	2021-02-13	RL_X7TRR	A9CA	False	False	False
1362	2021-02-13	RL_X8BF@	A9ES	False	False	False
1363	2021-02-13	RL_X8BF@	A9LH	False	False	False
1364	2021-02-13	RL_X8BF@	A9LI	False	False	False
1365	2021-02-13	RL_X;D?J	A8SP			
1366	2021-02-13	RL_X;EGE	A2OF			
1367	2021-02-13	RL_X;EGE	A7KH			
1368	2021-02-13	RL_X;HQO	A8PO	False	False	False
1369	2021-02-13	RL_X;JBL	A1NC			
1370	2021-02-13	RL_X;NPK	A1QC			
1371	2021-02-13	RL_X;O??	A1ER	False	False	False
1372	2021-02-13	RL_X;O??	A7LG	False	False	False
1373	2021-02-13	RL_X;O?A	A1FY			
1374	2021-02-13	RL_X;O?A	A1JW			
1375	2021-02-13	RL_X;O?A	A7QY			
1376	2021-02-13	RL_X;O?A	A7VO			
1377	2021-02-13	RL_X;O?A	A8KP			
1378	2021-02-13	RL_X;O?E	A7HR	False	False	False
1379	2021-02-13	RL_X;O?I	A1WJ			
1380	2021-02-13	RL_X;O?I	A7OD			
1381	2021-02-13	RL_X;O?K	A1CN			
1382	2021-02-13	RL_X;O?K	A1CQ			
1383	2021-02-13	RL_X;O?K	A1KY			
1384	2021-02-13	RL_X;O?K	A8LU			
1385	2021-02-13	RL_X;O?K	A8NQ			
1386	2021-02-13	RL_X;O?O	A1WH			
1387	2021-02-13	RL_X;O?P	A1MW			
1388	2021-02-13	RL_X;O?T	A7RH	False	False	False
1389	2021-02-13	RL_X;O?T	A8SO	False	False	False
1390	2021-02-13	RL_X;O?V	A2KH			
1391	2021-02-13	RL_X;O@?	A1TJ			
1392	2021-02-13	RL_X;O@F	A1SB	False	False	False
1393	2021-02-13	RL_X;O@H	A7JF			
1394	2021-02-13	RL_X;O@L	A7XC			
1395	2021-02-13	RL_X;O@O	A2FT			
1396	2021-02-13	RL_X;O@O	A2VC			
1397	2021-02-13	RL_X;O@P	A1VF			
1398	2021-02-13	RL_X;O@Q	A2TF			
1399	2021-02-13	RL_X;OA>	A2FO			
1400	2021-02-13	RL_X;OA>	A2SE			
1401	2021-02-13	RL_X;OA>	A7MB			
1402	2021-02-13	RL_X;OA?	A7OV			
1403	2021-02-13	RL_X;OAJ	A2ET			
1404	2021-02-13	RL_X;OAM	A8UL			
1405	2021-02-13	RL_X;OAR	A8TU	False	False	False
1406	2021-02-13	RL_X;OBB	A7FO			
1407	2021-02-13	RL_X;OBE	A1BC	False	False	False
1408	2021-02-13	RL_X;OBE	A1EN	False	False	False
1409	2021-02-13	RL_X;OBE	A2TE	False	False	False
1410	2021-02-13	RL_X;OBE	A7CY	False	False	False
1411	2021-02-13	RL_X;OBJ	A1TB			
1412	2021-02-13	RL_X;OBJ	A2CQ			
1413	2021-02-13	RL_X;OBO	A1YZ			
1414	2021-02-13	RL_X;OBO	A1ZV			
1415	2021-02-13	RL_X;OBO	A8KD			
1416	2021-02-13	RL_X;OBP	A8OR			
1417	2021-02-13	RL_X;OBS	A1VZ			
1418	2021-02-13	RL_X;OBS	A2CV			
1419	2021-02-13	RL_X;OBS	A7OF			
1420	2021-02-13	RL_X;OBS	A7TD			
1421	2021-02-13	RL_X;OBS	A7UD			
1422	2021-02-13	RL_X;OBS	A8IV			
1423	2021-02-13	RL_X;OBS	A8QR			
1424	2021-02-13	RL_X;OBS	A8QW			
1425	2021-02-13	RL_X;OC@	A8WU			
1426	2021-02-13	RL_X;OCD	A8SE			
1427	2021-02-13	RL_X;OCI	A7NS	False	False	False
1428	2021-02-13	RL_X;OCJ	A1JZ			
1429	2021-02-13	RL_X;OCJ	A1LP			
1430	2021-02-13	RL_X;OCJ	A7FJ			
1431	2021-02-13	RL_X;OCL	A7XA			
1432	2021-02-13	RL_X;OCL	A8XL			
1433	2021-02-13	RL_X;OCM	A0EQ			
1434	2021-02-13	RL_X;OCM	A0NI			
1435	2021-02-13	RL_X;OCQ	A1ZN			
1436	2021-02-13	RL_X;OCS	A1BT			
1437	2021-02-13	RL_X;OCS	A1HW			
1438	2021-02-13	RL_X;OCS	A1JT			
1439	2021-02-13	RL_X;OCS	A2DF			
1440	2021-02-13	RL_X;OCV	A7MI	False	False	False
1441	2021-02-13	RL_X;OCV	A7OZ	False	False	False
1442	2021-02-13	RL_X;OCV	A8BR	False	False	False
1443	2021-02-13	RL_X;OD>	A8CI	False	False	False
1444	2021-02-13	RL_X;OD@	A7BQ			
1445	2021-02-13	RL_X;ODB	A7FW			
1446	2021-02-13	RL_X;OE?	A1QB			
1447	2021-02-13	RL_X;OEF	A8BY			
1448	2021-02-13	RL_X;OEK	A1LB			
1449	2021-02-13	RL_X;OEO	A8EU			
1450	2021-02-13	RL_X;OEP	A1NZ			
1451	2021-02-13	RL_X;OEP	A7CW			
1452	2021-02-13	RL_X;OEQ	A7AX			
1453	2021-02-13	RL_X;OF>	A1NE	False	False	False
1454	2021-02-13	RL_X;OFB	A8WQ	False	False	False
1455	2021-02-13	RL_X;OG@	A1SJ			
1456	2021-02-13	RL_X;OI?	A1RE	False	False	False
1457	2021-02-13	RL_X;OIJ	A1VP	False	False	False
1458	2021-02-13	RL_X;OIK	A1PL			
1459	2021-02-13	RL_X;OIL	A1JS	False	False	False
1460	2021-02-13	RL_X;OIL	A7OQ	False	False	False
1461	2021-02-13	RL_X;OIL	A7UY	False	False	False
1462	2021-02-13	RL_X;OIM	A7EX	False	False	False
1463	2021-02-13	RL_X;OIQ	A1ZJ			
1464	2021-02-13	RL_X;OIS	A7YC	False	False	False
1465	2021-02-13	RL_X;OIW	A7QI	False	False	False
1466	2021-02-13	RL_X;OK?	A8QN			
1467	2021-02-13	RL_X;OK@	A7HX			
1468	2021-02-13	RL_X;OKK	A1YE			
1469	2021-02-13	RL_X;OKL	A2UI	False	False	False
1470	2021-02-13	RL_X;OKM	A8UT			
1471	2021-02-13	RL_X;OKM	A8UW			
1472	2021-02-13	RL_X;OKP	A7PU	False	False	False
1473	2021-02-13	RL_X;OKP	A7SU	False	False	False
1474	2021-02-13	RL_X;OKP	A7UR	False	False	False
1475	2021-02-13	RL_X;OKP	A7XU	False	False	False
1476	2021-02-13	RL_X;OKP	A8IC	False	False	False
1477	2021-02-13	RL_X;OKP	A8NP	False	False	False
1478	2021-02-13	RL_X;OKP	A8WP	False	False	False
1479	2021-02-13	RL_X;OKS	A1DK	False	False	False
1480	2021-02-13	RL_X;OKS	A2OH	False	False	False
1481	2021-02-13	RL_X;OKV	A7GL	False	False	False
1482	2021-02-13	RL_X;OL>	A7IM	False	False	False
1483	2021-02-13	RL_X;OM@	A7DE			
1484	2021-02-13	RL_X;OM@	A7DV			
1485	2021-02-13	RL_X;OM@	A7RM			
1486	2021-02-13	RL_X;OM@	A8YJ			
1487	2021-02-13	RL_X;OMM	A2FD			
1488	2021-02-13	RL_X;OMM	A2GD			
1489	2021-02-13	RL_X;OMM	A7UV			
